file_name,unit_number,unit_title,lesson_number,lesson_title,skill,concept,learning_objective,difficulty_level,evidence_from_transcript
NA - درس 08 ｜ الوحدة 07 ｜ حقائق الضرب للعدد 8 ｜ درس فيديو ｜ الصف 03 ｜ الرياضيات ｜ الفصل 2.txt,07,,08,حقائق الضرب للعدد 8,تمثيل الضرب كمجموعات متساوية,الضرب كجمع متكرر,التعبير عن عملية الضرب بمجموعات متساوية,Easy,لو قمت بشراء علبتين اثنتين، ماذا سيكون؟ أحسنتم، سيكون لدينا ثمانيتان. والثمانيتان: 2 ضرب 8 ويساوي 16 قطعة جبن.
NA - درس 08 ｜ الوحدة 07 ｜ حقائق الضرب للعدد 8 ｜ درس فيديو ｜ الصف 03 ｜ الرياضيات ｜ الفصل 2.txt,07,,08,حقائق الضرب للعدد 8,تطبيق الخاصية التبديلية في الضرب,الخاصية التبديلية للضرب,استخدام الخاصية التبديلية لاستنتاج حقائق الضرب,Medium,سأستنتج معكم هذه الحقائق مرة أخرى، وأستكمل معكم باقي الحقائق ولكن باستخدام ماذا؟ الخاصية التبديلية. ... 8 ضرب 2 ماذا يساوي؟ أحسنتم، 16. قوموا باستخدام الخاصية التبديلية، ماذا ستصبح؟ أحسنتم، ستصبح 2 ضرب 8، وماذا سيكون الناتج؟ 16.
NA - درس 08 ｜ الوحدة 07 ｜ حقائق الضرب للعدد 8 ｜ درس فيديو ｜ الصف 03 ｜ الرياضيات ｜ الفصل 2.txt,07,,08,حقائق الضرب للعدد 8,تمثيل عملية الضرب بالرسم,العلاقة بين جملة الضرب والتمثيل بالرسم,تمثيل عملية الضرب بالرسم,Medium,أعبر عن جملة الضرب الآتية بالرسم كما نفعل في كل مرة. ... مثال: 3 ضرب 8. ... سأرسم ثلاث مجموعات، في كل مجموعة ثمانية عناصر.
NA - درس 08 ｜ الوحدة 07 ｜ حقائق الضرب للعدد 8 ｜ درس فيديو ｜ الصف 03 ｜ الرياضيات ｜ الفصل 2.txt,07,,08,حقائق الضرب للعدد 8,التعبير عن الرسم بجملة ضرب,الربط بين التمثيل البصري وجملة الضرب,التعبير عن الرسم بجملة ضرب مناسبة,Medium,أعبر عن الرسم الآتي بجملة ضرب صحيحة. لدينا كم مجموعة؟ ... خمس مجموعات. إذن معنا خمس ثمانيات. ونعبر عن الخمس ثمانيات بـ (أحسنتم) خمسة ضرب ثمانية.
NA - درس 08 ｜ الوحدة 07 ｜ حقائق الضرب للعدد 8 ｜ درس فيديو ｜ الصف 03 ｜ الرياضيات ｜ الفصل 2.txt,07,,08,حقائق الضرب للعدد 8,حل معادلات ضرب بسيطة (إيجاد العدد المفقود),العلاقة بين العوامل والناتج في الضرب,إيجاد العدد المفقود في جملة ضرب,Medium,أكتب عددًا مناسبًا في هذا الشكل. ... 3 ضرب 8 ماذا يساوي تُرى؟ ... عددان حاصل ضربهما 64. ... عدد إذا ضُرب في 8 كان الناتج 56. ... 5 ضرب ماذا يساوي 40؟
NA - درس 08 ｜ الوحدة 07 ｜ حقائق الضرب للعدد 8 ｜ درس فيديو ｜ الصف 03 ｜ الرياضيات ｜ الفصل 2.txt,07,,08,حقائق الضرب للعدد 8,حل مشكلات حياتية باستخدام الضرب,توظيف حقائق الضرب في مواقف واقعية,توظيف حقائق الضرب للعدد 8 في حل مشكلات حياتية,Hard,لدى علي أربعة أقفاص دجاج واشترى ثلاثة أقفاص جديدة. إذا وضع في كل قفص ثماني دجاجات، كم دجاجة في جميع الأقفاص؟ ... سيصبح سبعة أقفاص. ... 7 ضرب 8. وماذا يساوي 7 ضرب 8؟ ... أحسنتم، 56. 56 ماذا؟ دجاجة.
NA - درس 08 ｜ الوحدة 07 ｜ حقائق الضرب للعدد 8 ｜ درس فيديو ｜ الصف 03 ｜ الرياضيات ｜ الفصل 2.txt,07,,08,حقائق الضرب للعدد 8,استنتاج أنماط في حقائق الضرب,مفهوم إضافة المجموعات (الزيادة الثابتة),استنتاج حقائق الضرب المتتالية بإضافة 8,Medium,كم أضفت على ناتج 2 ضرب 8 حتى حصلت على 3 ضرب 8، الحقيقة التالية لها؟ أحسنتم، أضفت 8. ... كم سأضيف على ناتج 7 ضرب 8 حتى أحصل على ناتج 8 ضرب 8؟ ... سأقوم بإضافة 8. 56 زائد 8 ماذا سيكون الناتج؟ أحسنتم، 64.
NA - درس 08 ｜ الوحدة 07 ｜ حقائق الضرب للعدد 8 ｜ درس فيديو ｜ الصف 03 ｜ الرياضيات ｜ الفصل 2.txt,07,,08,حقائق الضرب للعدد 8,حفظ حقائق الضرب,حقائق الضرب للعدد 8,حفظ حقائق الضرب للعدد 8,Easy,اكتبوها على دفتركم، احفظوها جيدًا، ستستفيدون منها في حياتكم.
NA - درس 09 ｜ الوحدة 04 ｜ وحدات قياس الزمن  ​｜ الصف 3 ｜ الرياضيات ｜ الفصل 2.txt,04,وحدات قياس الزمن,09,وحدات قياس الزمن,قراءة الساعة بالتمام,تحديد عقرب الساعات وعقرب الدقائق,قراءة الساعة,Easy,يشير العقرب القصير، وهو باللون الأحمر، إلى العدد عشرة. ونسميه عقرب الساعات. ... العقرب الطويل، وهو عقرب الدقائق، يشير إلى العدد 12. إذًا ماذا يُقرأ هذا التوقيت؟ أحسنتم، إنها الساعة العاشرة.
NA - درس 09 ｜ الوحدة 04 ｜ وحدات قياس الزمن  ​｜ الصف 3 ｜ الرياضيات ｜ الفصل 2.txt,04,وحدات قياس الزمن,09,وحدات قياس الزمن,قراءة الساعة بالدقائق (مضاعفات العدد 5),تمثيل الأرقام على الساعة بالدقائق (كل رقم يمثل 5 دقائق),قراءة الساعة,Easy,تحرك عقرب الدقائق ويشير إلى العدد واحد. ... هيا بنا نعد الدقائق: دقيقة، دقيقتان، ... خمس دقائق. إذًا الساعة العاشرة وخمس دقائق.
NA - درس 09 ｜ الوحدة 04 ｜ وحدات قياس الزمن  ​｜ الصف 3 ｜ الرياضيات ｜ الفصل 2.txt,04,وحدات قياس الزمن,09,وحدات قياس الزمن,,العلاقة بين الساعة والدقيقة (الساعة = 60 دقيقة),التعرف إلى وحدات قياس الزمن والعلاقة بينها.,Easy,عندما يشير عقرب الدقائق إلى العدد 12، ستون دقيقة. إذن، الساعة الكاملة أعزائي الطلاب كم دقيقة؟ أحسنتم، إنها 60 دقيقة.
NA - درس 09 ｜ الوحدة 04 ｜ وحدات قياس الزمن  ​｜ الصف 3 ｜ الرياضيات ｜ الفصل 2.txt,04,وحدات قياس الزمن,09,وحدات قياس الزمن,قراءة الساعة باستخدام التعبير 'والربع',ربط ربع الساعة بالدقائق (ربع ساعة = 15 دقيقة),قراءة الساعة. التعرف إلى وحدات قياس الزمن والعلاقة بينها.,Medium,عندما يشير عقرب الدقائق إلى العدد 3، الذي كنا نقرؤه 15 دقيقة، نستطيع الآن أن نقول إنه ربع ساعة. إذًا أستطيع أن أقرأ هذا الوقت: السابعة والربع. ... أن الربع ساعة يساوي 15 دقيقة.
NA - درس 09 ｜ الوحدة 04 ｜ وحدات قياس الزمن  ​｜ الصف 3 ｜ الرياضيات ｜ الفصل 2.txt,04,وحدات قياس الزمن,09,وحدات قياس الزمن,قراءة الساعة باستخدام التعبير 'والثلث',ربط ثلث الساعة بالدقائق (ثلث ساعة = 20 دقيقة),قراءة الساعة. التعرف إلى وحدات قياس الزمن والعلاقة بينها.,Medium,يشير عقرب الدقائق إلى العدد أربعة، والعدد أربعة يمثل عشرين دقيقة. وأستطيع أن أقول إن الساعة الواحدة وثلث. ... تعلمنا معًا أن ثلث الساعة يساوي عشرين دقيقة.
NA - درس 09 ｜ الوحدة 04 ｜ وحدات قياس الزمن  ​｜ الصف 3 ｜ الرياضيات ｜ الفصل 2.txt,04,وحدات قياس الزمن,09,وحدات قياس الزمن,قراءة الساعة باستخدام التعبير 'والنصف',ربط نصف الساعة بالدقائق (نصف ساعة = 30 دقيقة),قراءة الساعة. التعرف إلى وحدات قياس الزمن والعلاقة بينها.,Easy,عندما يشير عقرب الدقائق إلى العدد 6، أستطيع أن أقول إنه نصف ساعة. والنصف ساعة يساوي ثلاثين دقيقة. ... عمر يذهب إلى النوم الساعة التاسعة والنصف.
NA - درس 09 ｜ الوحدة 04 ｜ وحدات قياس الزمن  ​｜ الصف 3 ｜ الرياضيات ｜ الفصل 2.txt,04,وحدات قياس الزمن,09,وحدات قياس الزمن,,الرموز المستخدمة لوحدات قياس الزمن (س للساعة، د للدقيقة),التعرف إلى وحدات قياس الزمن والعلاقة بينها.,Easy,رمز الساعة أعزائي الطلاب هو (س) من كلمة 'ساعة'، ورمز الدقيقة هو (د) من كلمة 'دقيقة'.
NA - درس 09 ｜ الوحدة 04 ｜ وحدات قياس الزمن  ​｜ الصف 3 ｜ الرياضيات ｜ الفصل 2.txt,04,وحدات قياس الزمن,09,وحدات قياس الزمن,رسم عقربي الساعة لزمن محدد,تمثيل الوقت بدقة على الساعة التماثلية,رسم عقربي الساعة لزمن محدد.,Medium,يُقرع جرس المدرسة للاصطفاف في الصباح الساعة السابعة وخمس وأربعون دقيقة. أرسم عقربي الساعات والدقائق. ... عقرب الساعات إلى ماذا سيشير؟ أحسنتم، إلى الساعة السابعة. وعقرب الدقائق سيشير إلى العدد 9.
NA - درس 09 ｜ الوحدة 04 ｜ وحدات قياس الزمن  ​｜ الصف 3 ｜ الرياضيات ｜ الفصل 2.txt,04,وحدات قياس الزمن,09,وحدات قياس الزمن,قراءة الساعة باستخدام التعبير 'إلا ربع',مفهوم 'إلا ربع' (45 دقيقة من الساعة الماضية، 15 دقيقة متبقية للساعة التالية),قراءة الساعة.,Medium,التوقيت أستطيع أن أعبر عنه بالثامنة إلا ربع. عندما نستمع إلى توقيت يقول 'الثامنة إلا ربع'، أي أن الساعة ينقصها ربع ساعة حتى تصل وتصبح الثامنة.
NA - درس 09 ｜ الوحدة 04 ｜ وحدات قياس الزمن  ​｜ الصف 3 ｜ الرياضيات ｜ الفصل 2.txt,04,وحدات قياس الزمن,09,وحدات قياس الزمن,قراءة الساعة باستخدام التعبير 'إلا ثلث',مفهوم 'إلا ثلث' (40 دقيقة من الساعة الماضية، 20 دقيقة متبقية للساعة التالية),قراءة الساعة.,Medium,كم دقيقة بقيت حتى نصل؟ أحسنتم، عشرون دقيقة. ... إذن الساعة الثامنة إلا ثلث. ... عندما يشير عقرب الدقائق إلى العدد ثمانية، نستطيع أن نقول 'إلا ثلث'.
NA - درس 09 ｜ الوحدة 04 ｜ وحدات قياس الزمن  ​｜ الصف 3 ｜ الرياضيات ｜ الفصل 2.txt,04,وحدات قياس الزمن,09,وحدات قياس الزمن,حل مسائل لفظية تتضمن حساب الوقت,إضافة وطرح دقائق من وقت محدد,,Medium,حضر كريم إلى المدرسة قبل قرع جرس الاصطفاف الصباحي بخمس دقائق. ... يُقرع الجرس للاصطفاف السابعة وخمس وأربعون دقيقة. حضر كريم قبل بخمس دقائق، إذن متى حضر كريم؟ أحسنتم، الساعة السابعة وأربعون دقيقة.
